# BEAST v1.8.4
# Generated Sun Jan 13 09:46:34 OMST 2019 [seed=1547351194255]
# nac1_sfragm_mod.xml
state	posterior	prior	likelihood	treeModel.rootHeight	exponential.popSize	exponential.growthRate	ac	ag	at	cg	gt	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
623000	-262.92222501990824	-23.832522876715657	-239.08970214319257	0.23222952657308818	0.5515682644947785	-0.10518876541466748	0.09296257592517301	0.4632673299299832	0.68191346676364	0.08738854842055345	0.18618985040276353	1.0	0.05636846518545174	0.9832935387751153	0.03285934316719605	0.11843800091323542	-239.08970214319257	-16.635532333438686	0.39562810510631835
624000	-261.3348964188829	-23.059892209982525	-238.27500420890038	0.2126900972815339	0.17023816179797807	0.31747028749800665	0.15873386509756054	0.42953298298654186	0.9047174627822457	0.044049147344884444	0.18618985040276353	1.0	0.24146597209817378	1.0062711057539402	0.14521308238330785	-0.22197478131364892	-238.27500420890038	-16.635532333438686	0.8373360155507781
625000	-265.5333888789955	-26.516461486059267	-239.0169273929362	0.2534589021453039	0.36324379600978446	0.09281315540077473	0.17126901129891475	0.7286026092566655	0.6406841174487591	0.2421775515418547	0.35053047865171266	1.0	0.2327345105106142	1.0140618266051864	0.23914436360928207	-0.4580340078108778	-239.0169273929362	-16.635532333438686	0.38041800655409175
626000	-268.18595493180436	-25.814034386320387	-242.371920545484	0.19901531517752336	0.08062966001738113	-1.221051951668413	0.1409177080468262	0.6228235294402198	0.21116568077018402	0.10433275085643053	0.5431967033811406	1.0	0.053790012255622896	0.9972254415899247	0.044907093094017816	-0.532159692665003	-242.371920545484	-16.635532333438686	-1.6493371381384545
627000	-267.19071500314493	-24.244609773390557	-242.94610522975435	0.14336322685156486	0.34985700933589886	1.1303554372288676	0.3924635505346694	0.5675555989465955	0.5763661465867239	0.029972180960384953	0.5431967033811406	1.0	0.10479272454708873	0.9978924759903424	0.05272039913619793	0.21975706114542282	-242.94610522975435	-16.635532333438686	2.155253348537266
628000	-268.0116231593089	-25.42345868952686	-242.58816446978201	0.24157542342565835	0.4727741511054472	1.4980897149586325	0.3924635505346694	0.3977581425221756	1.4721689548655161	0.0345305648118013	0.1548809526085931	1.0	0.05870458857031926	1.0051938262797178	0.044403220152637174	-0.5083759101008432	-242.58816446978201	-16.635532333438686	1.0452463466406257
629000	-263.04658992692885	-24.863335625450993	-238.18325430147783	0.24420489922079122	0.49386017642683444	-0.12123385322730784	0.14468995736030402	1.2153443273895268	0.817717881565858	0.01700604482552682	0.3183157440894688	1.0	0.19240464452487144	0.997138168588046	0.15274735463917954	NaN	-238.18325430147783	-16.635532333438686	0.20455946804931618
630000	-261.79439882494955	-23.134422848808004	-238.65997597614154	0.20274858352251549	0.22339483588549583	-0.7383990813323109	0.3005137790300013	0.24702887777399615	0.33448344332788793	0.018977401582552504	0.38300039303371686	1.0	0.11787671339842959	1.0019137828832374	0.07973272775293894	0.00976828797687278	-238.65997597614154	-16.635532333438686	0.07069766917522746
631000	-261.15507393638734	-22.57068807251422	-238.58438586387314	0.20553076350208777	0.28291729896925805	0.5081104517706561	0.3005137790300013	0.8938392777359869	0.5042112650848591	0.07187172200805812	0.02940299837046972	1.0	0.12718933802182406	1.0606894608729496	0.08382850947891948	0.14709660179130676	-238.58438586387314	-16.635532333438686	1.1256057325085589
632000	-261.07534064205	-20.74796877247327	-240.32737186957672	0.22305813167151084	0.3143076161285821	0.09207311294665077	0.3725077959385346	0.4199810669107182	0.9067744147249743	0.004210626664784352	0.04405104577776137	1.0	0.15817346215830128	1.0061562545988962	0.16080091684303568	0.2281694312598813	-240.32737186957672	-16.635532333438686	0.4815801406851564
633000	-268.2700300675352	-25.221056785307088	-243.0489732822281	0.3598483815090121	0.2851579121223541	1.4245986901785086	0.2993136524866636	0.6647682613396231	0.6963503755991466	0.08829508464860253	0.09486651536451457	1.0	0.07221215024339579	0.9791022330163988	0.04809946618679877	0.6450471406780757	-243.0489732822281	-16.635532333438686	0.58045822647696
634000	-262.9246003833317	-25.17015660761102	-237.75444377572072	0.21074056123251672	0.3026298408947305	-0.5516505391251939	0.32725889332387903	0.727123490208784	1.0202708391434374	0.03263454016339603	0.4513202237779441	1.0	0.023964549197775298	0.9908126130161318	0.02173949929060793	0.3418507153755837	-237.75444377572072	-16.635532333438686	0.810535305680933
635000	-264.09550527228447	-24.742150489285958	-239.3533547829985	0.21203515212967755	0.41272539609644965	0.17738370554748278	0.14410588139423886	1.163306290306434	0.6073521060361997	0.03263454016339603	0.19235215930386845	1.0	0.295405084916962	1.2062825698242319	0.19966572363380455	-0.4940852209068867	-239.3533547829985	-16.635532333438686	0.289423446959859
636000	-260.2938020369641	-23.412541197274543	-236.88126083968956	0.192149094130017	0.39480342258810863	-0.4140462609638538	0.15593204080720172	0.8185843880857289	0.6211025932127525	0.014419314648885387	0.3353000904013844	1.0	0.020434329517107216	0.9871127008190449	0.019775619730831428	-0.13650573992586093	-236.88126083968956	-16.635532333438686	0.4984578520102076
637000	-262.0276582788367	-22.210105445449464	-239.81755283338725	0.299951286706144	0.37330487481250935	0.04857525542467034	0.2208808253979926	1.1208385445539093	0.4954385421523811	0.014419314648885387	0.04886675381123439	1.0	0.006212931138417287	0.9997137338005213	0.00555848338745196	-0.46210329601643313	-239.81755283338725	-16.635532333438686	-0.19788282690760406
638000	-259.6196433934613	-21.239105508261098	-238.38053788520017	0.16886140182807485	0.2911786242876338	0.03505711349519416	0.25149258066613417	0.8166787820517005	0.3760853385715601	0.027598885662409166	0.13030567990296038	1.0	0.11590308826437186	0.9958491630978291	0.06751715138075447	-0.4097365988942428	-238.38053788520017	-16.635532333438686	1.934781171776839
639000	-259.5613410435033	-20.00132205833707	-239.56001898516624	0.19086713047173826	0.2755753106588261	1.1916881743902303	0.43047833083240916	0.6320726493181728	0.3784240584745193	0.0041017002312055	0.04983077398931285	1.0	0.10557093326388445	1.0175569780047935	0.09708630034130956	-0.20861092159960148	-239.56001898516624	-16.635532333438686	1.790454505630693
640000	-261.4624681030455	-21.454173063910496	-240.00829503913505	0.2034257213846108	0.5211628746558631	-0.9453496674440274	0.21040627984474192	0.6002707742813419	0.9760867574721027	0.008032084415043599	0.005651900642186283	1.0	0.16279957642457796	1.0452606838092884	0.10076997031414012	-0.023796515122713698	-240.00829503913505	-16.635532333438686	-0.3260186326051082
641000	-259.17253495293255	-19.926457956710863	-239.2460769962217	0.18926406329673595	0.6206767785106736	1.0053503688835188	0.2682607930210969	0.6002707742813419	0.9450696718388114	0.015863069001384365	0.001520828936466204	1.0	0.029390557406442138	0.9854805155505493	0.021593221096506417	-0.5470835871809835	-239.2460769962217	-16.635532333438686	0.6387894647830047
642000	-259.429772756075	-17.304669514815423	-242.1251032412596	0.19884615403464387	0.4273222549554837	-0.28082969950760206	0.14088385390922298	0.5926362561887132	0.9450696718388114	0.005323485750632729	0.001520828936466204	1.0	0.07417158883069276	0.9931044451241681	0.05767852675101774	0.090823329768374	-242.1251032412596	-16.635532333438686	0.6217001545955968
643000	-254.4003942818349	-13.359206144995863	-241.04118813683905	0.18695026837924592	0.2319447475118341	1.1000499833903947	0.14088385390922298	0.4200711530765892	0.7478449094008318	8.585661236121051E-4	0.0010393068320454424	1.0	0.022798138671210732	1.0105835520345852	0.01900438439039966	-0.3439002043703315	-241.04118813683905	-16.635532333438686	1.948014721742276
644000	-251.64203710955974	-12.190455586955817	-239.45158152260393	0.20369133861869826	0.18611758698014652	0.24749277076571452	0.24490273320742084	0.6683619397846139	0.9829799775066308	6.47140431495599E-5	2.9639624013385067E-4	1.0	0.03300259513107854	0.9881357639963403	0.0338965041784367	0.27248904125787865	-239.45158152260393	-16.635532333438686	-0.3008375045413152
645000	-255.61599988323536	-12.71877669239924	-242.89722319083612	0.24691391926702905	0.22824995316842317	0.6303075302236026	0.21248126045916302	1.5255876645332376	0.6144561748996958	8.249664585927285E-5	7.665373570812085E-4	1.0	0.13007927514035672	1.08653875028472	0.15214377646646657	-0.1631271746846842	-242.89722319083612	-16.635532333438686	1.3878560597469103
646000	-254.85023452073767	-14.105083226046897	-240.74515129469077	0.28211751119707723	0.30450671023328035	0.27715848414334276	0.23336494279532405	0.9739491199480725	0.9190666202162998	1.1983330598566969E-5	4.5288701907884106E-4	1.0	0.29439764410856867	0.8001293364097674	0.23753757679456183	-0.2384681049719048	-240.74515129469077	-16.635532333438686	-1.8529561919668274
647000	-250.683589568901	-9.394299041923462	-241.28929052697754	0.2205051842043125	0.22152413713190014	-0.5407885011821215	0.15741090237787933	0.9091806588057921	0.9190666202162998	1.1983330598566969E-5	2.2358914625694864E-4	1.0	0.15974007836336407	1.0712585533409744	0.1315397526350333	0.4876641299250376	-241.28929052697754	-16.635532333438686	1.2784949266388113
648000	-252.10726737631455	-11.830411889188639	-240.2768554871259	0.2226430666439763	0.8056496229935264	1.0329448632355007	0.0901216787544486	0.93905279383741	0.6288576563960229	1.1983330598566969E-5	2.2358914625694864E-4	1.0	0.13514496228665743	1.0146594413074526	0.07776250432768093	-0.08978655394790062	-240.2768554871259	-16.635532333438686	-0.3419691594171237
649000	-254.13040533734068	-12.247069014973498	-241.88333632236717	0.29084422956868894	0.2914992339233906	2.278219421664957	0.13030057017320215	0.61393683245713	0.5675609236937701	9.617299473623177E-5	1.6318733049018358E-4	1.0	0.07144336796319596	0.9542902273821933	0.06093521622646952	-0.13745539504784193	-241.88333632236717	-16.635532333438686	0.7889906317014033
650000	-252.20727200283508	-7.896203274913709	-244.31106872792137	0.21355629498675532	0.41101482482428875	1.1428709444586644	0.010044395585558717	0.8172090859883454	0.6919305976281606	9.617299473623177E-5	2.9555105831216895E-5	1.0	0.0281811588001398	0.9939336412665527	0.02561962346553072	-0.5150802042239829	-244.31106872792137	-16.635532333438686	0.630910484584506
651000	-247.67856633441886	-4.585548988411446	-243.09301734600743	0.2170003206523118	0.28052590370276603	0.5009461269158724	0.014162533566881156	0.43328832265052736	0.5638370296499384	2.4489885287071517E-5	2.5464356789960405E-5	1.0	0.08527507402973934	1.0164696225858025	0.08583583274878398	0.18012491523119906	-243.09301734600743	-16.635532333438686	1.1454898687003374
652000	-249.24340969039943	-6.867978098897877	-242.37543159150155	0.19947412659318325	0.47898289520921733	1.0737268111342702	0.06746251700208798	0.4414389790035473	0.5638370296499384	5.205336973949282E-6	1.0462977015446549E-4	1.0	0.06032975803581468	1.0150036016654322	0.053781448577911145	-0.15721065218645713	-242.37543159150155	-16.635532333438686	1.2737200055614046
653000	-258.0862520114502	-17.1930010419237	-240.8932509695265	0.32128768605679103	0.9905679374883736	3.074005028865457	0.31395741881204564	0.9427770009261256	0.6682946972383741	4.85140407947173E-5	1.0462977015446549E-4	1.0	0.7084965440568779	0.6879576114249948	0.7193468359862031	-0.3118316438461465	-240.8932509695265	-16.635532333438686	0.1439333000551306
654000	-253.09914626234186	-13.195345778218762	-239.9038004841231	0.28679857054227076	1.080834752169045	2.059881214740372	0.30271059976961695	0.9464156771375036	1.039049132014375	3.8075794682674513E-6	1.9843410903701702E-5	1.0	0.5345857411104495	0.7619417531971762	0.2730415454669966	0.29669067390494774	-239.9038004841231	-16.635532333438686	-0.8797135299992558
655000	-247.34620201144168	-6.658879887472997	-240.68732212396867	0.20638584696529544	0.2006862709772374	0.9917661643365205	0.08746111911136946	0.623624145664907	1.1007828337570653	9.29922138131165E-6	7.351411617903178E-6	1.0	0.49485958464403385	1.093916228558732	0.36792065662190193	-0.3473667587443792	-240.68732212396867	-16.635532333438686	1.1382291163427158
656000	-251.5256699765471	-12.374686149040283	-239.15098382750682	0.2275051115505347	0.5262805276780802	2.9117118566604985	0.28340194059909196	0.9520318412641334	0.6160179348738242	5.0114299898486946E-5	2.5441182297744194E-5	1.0	0.21601465067242365	0.9645516428493266	0.1624240291841317	0.39501300803690587	-239.15098382750682	-16.635532333438686	1.2043396892593003
657000	-254.51082786824603	-8.025529990489138	-246.4852978777569	0.2231460849098564	0.11124143210192179	-1.1401425583195468	0.5245227107831935	0.7067239268819424	0.7620532219655994	5.0114299898486946E-5	8.69185048591231E-6	1.0	0.2245844683399724	1.0470679730356511	0.23614042035399693	0.6208242047067201	-246.4852978777569	-16.635532333438686	1.7635531354898977
658000	-247.87389688011302	-8.453638040770729	-239.4202588393423	0.23478601580500968	0.5367854240718595	2.4093195776074268	0.2865517803436266	0.8456906911028981	0.7620532219655994	1.0069288054476725E-5	5.745589655515132E-6	1.0	0.010961449152163273	1.0000549604443338	0.01179226463941296	0.12126133265412331	-239.4202588393423	-16.635532333438686	1.1991611974266956
659000	-245.02590091623387	-4.149219120385061	-240.8766817958488	0.223488471335875	0.39027589507908034	0.582621378914725	0.1846699268245997	0.5296390512539156	0.3421198713625727	4.746345813740621E-6	2.6600967835273822E-6	1.0	0.10683199902217531	0.9844833934571549	0.06468390122479162	0.25919836833214754	-240.8766817958488	-16.635532333438686	0.5089340893610885
660000	-251.50074083117187	-10.320531896694956	-241.18020893447692	0.25337878758745314	0.4570594478358019	1.197578257997897	0.07709620192714776	1.2026643650791637	0.5259195509352026	1.7531135852891558E-4	1.228085652660433E-5	1.0	0.2382400726798054	0.87083108828191	0.21551868199540772	-0.15603029456559328	-241.18020893447692	-16.635532333438686	0.7857196727072963
661000	-252.82423013521824	-11.260261588050156	-241.5639685471681	0.23234043722863468	0.5753492409263008	-1.0068908136787549	0.3585040290577682	0.6422743390533748	0.612643241522029	2.3167985905859137E-4	5.278175939019398E-6	1.0	0.11831633675975955	0.9704413856667807	0.13268014955804638	0.4678716127297568	-241.5639685471681	-16.635532333438686	0.006238104142146927
662000	-248.55376753116903	-3.9161122909762582	-244.63765524019277	0.17360230333587462	0.14917528730963814	-0.30002027596334635	0.45579584786478405	0.6422743390533748	0.3298334420979866	4.8732110393838585E-6	2.134491925467012E-5	1.0	0.024939846832618233	0.9965602254496888	0.02196571300749225	0.49623555542108505	-244.63765524019277	-16.635532333438686	2.2936722068505917
663000	-248.22031126037646	-6.952825340545662	-241.2674859198308	0.26440217812146427	0.4578173656787875	-0.3040833396891639	0.45579584786478405	0.9099884971522157	0.8195214040453411	7.87254376984392E-6	1.5571747075707553E-6	1.0	0.37711823461117017	1.0861224081960676	0.36014652605785413	-0.36940675097543746	-241.2674859198308	-16.635532333438686	0.6654833343273823
664000	-242.9574996244047	-3.6344047936027764	-239.32309483080192	0.20206325876748477	0.20768100509837495	-0.31222866614799916	0.25279472472758824	0.9099884971522157	0.6727779671553304	2.0411189671381063E-6	4.043307736996203E-6	1.0	0.044609261691772074	1.0242172972223147	0.046876694353442834	-0.5231240120328808	-239.32309483080192	-16.635532333438686	1.045738280706661
665000	-248.88676346691227	-2.051363970798601	-246.83539949611367	0.22732425641120677	0.43292126472522363	-0.43347320426021807	0.11517608999276001	0.3266843797954779	0.13889789576208955	2.9306557691128025E-6	2.7406950653424813E-6	1.0	0.12498440081056326	0.9798651978483609	0.07068627453231878	0.49956027123917235	-246.83539949611367	-16.635532333438686	0.38480134835069163
